# S1 DEM window: AWS Terrain Tiles Terrarium z15 (SRTM-derived mirror, NOT USGS tile)
# tiles: z15/24447/13793,z15/24448/13793,z15/24449/13793,z15/24447/13794,z15/24448/13794,z15/24449/13794,z15/24447/13795,z15/24448/13795,z15/24449/13795
# decode: elev = R*256 + G + B/256 - 32768 | pixel_m=4.243 | s1_mosaic_px=402,446
i,j,lat,lon,elev_m
30,49,27.344362,88.599930,1294.88
31,49,27.344362,88.599973,1297.89
32,49,27.344362,88.600016,1300.44
33,49,27.344362,88.600059,1302.48
34,49,27.344362,88.600101,1304.09
35,49,27.344362,88.600144,1305.36
36,49,27.344362,88.600187,1306.36
37,49,27.344362,88.600230,1307.19
38,49,27.344362,88.600273,1307.96
39,49,27.344362,88.600316,1308.81
40,49,27.344362,88.600359,1309.83
41,49,27.344362,88.600402,1311.09
42,49,27.344362,88.600445,1312.55
43,49,27.344362,88.600488,1314.19
44,49,27.344362,88.600531,1315.98
45,49,27.344362,88.600574,1317.90
46,49,27.344362,88.600616,1319.90
47,49,27.344362,88.600659,1321.94
48,49,27.344362,88.600702,1323.98
49,49,27.344362,88.600745,1326.04
50,49,27.344362,88.600788,1328.17
51,49,27.344362,88.600831,1330.43
52,49,27.344362,88.600874,1332.88
53,49,27.344362,88.600917,1335.52
54,49,27.344362,88.600960,1338.25
55,49,27.344362,88.601003,1340.96
56,49,27.344362,88.601046,1343.55
57,49,27.344362,88.601089,1345.96
58,49,27.344362,88.601131,1348.18
59,49,27.344362,88.601174,1350.20
60,49,27.344362,88.601217,1351.98
61,49,27.344362,88.601260,1353.58
62,49,27.344362,88.601303,1355.04
63,49,27.344362,88.601346,1356.44
0,50,27.344324,88.598642,1231.57
1,50,27.344324,88.598685,1232.76
2,50,27.344324,88.598728,1233.89
3,50,27.344324,88.598771,1234.98
4,50,27.344324,88.598814,1236.07
5,50,27.344324,88.598857,1237.21
6,50,27.344324,88.598900,1238.43
7,50,27.344324,88.598943,1239.80
8,50,27.344324,88.598986,1241.36
9,50,27.344324,88.599029,1243.09
10,50,27.344324,88.599072,1244.94
11,50,27.344324,88.599114,1246.83
12,50,27.344324,88.599157,1248.72
13,50,27.344324,88.599200,1250.58
14,50,27.344324,88.599243,1252.43
15,50,27.344324,88.599286,1254.30
16,50,27.344324,88.599329,1256.23
17,50,27.344324,88.599372,1258.23
18,50,27.344324,88.599415,1260.34
19,50,27.344324,88.599458,1262.60
20,50,27.344324,88.599501,1265.04
21,50,27.344324,88.599544,1267.65
22,50,27.344324,88.599586,1270.43
23,50,27.344324,88.599629,1273.34
24,50,27.344324,88.599672,1276.39
25,50,27.344324,88.599715,1279.52
26,50,27.344324,88.599758,1282.71
27,50,27.344324,88.599801,1285.91
28,50,27.344324,88.599844,1289.09
29,50,27.344324,88.599887,1292.18
30,50,27.344324,88.599930,1295.10
31,50,27.344324,88.599973,1297.76
32,50,27.344324,88.600016,1300.08
33,50,27.344324,88.600059,1302.02
34,50,27.344324,88.600101,1303.62
35,50,27.344324,88.600144,1304.88
36,50,27.344324,88.600187,1305.86
37,50,27.344324,88.600230,1306.62
38,50,27.344324,88.600273,1307.30
39,50,27.344324,88.600316,1308.05
40,50,27.344324,88.600359,1309.01
41,50,27.344324,88.600402,1310.23
42,50,27.344324,88.600445,1311.69
43,50,27.344324,88.600488,1313.35
44,50,27.344324,88.600531,1315.17
45,50,27.344324,88.600574,1317.11
46,50,27.344324,88.600616,1319.13
47,50,27.344324,88.600659,1321.18
48,50,27.344324,88.600702,1323.21
49,50,27.344324,88.600745,1325.24
50,50,27.344324,88.600788,1327.36
51,50,27.344324,88.600831,1329.62
52,50,27.344324,88.600874,1332.14
53,50,27.344324,88.600917,1334.90
54,50,27.344324,88.600960,1337.79
55,50,27.344324,88.601003,1340.67
56,50,27.344324,88.601046,1343.45
57,50,27.344324,88.601089,1346.02
58,50,27.344324,88.601131,1348.38
59,50,27.344324,88.601174,1350.50
60,50,27.344324,88.601217,1352.34
61,50,27.344324,88.601260,1353.95
62,50,27.344324,88.601303,1355.39
63,50,27.344324,88.601346,1356.75
0,51,27.344286,88.598642,1231.68
1,51,27.344286,88.598685,1232.95
2,51,27.344286,88.598728,1234.15
3,51,27.344286,88.598771,1235.30
4,51,27.344286,88.598814,1236.42
5,51,27.344286,88.598857,1237.55
6,51,27.344286,88.598900,1238.76
7,51,27.344286,88.598943,1240.11
8,51,27.344286,88.598986,1241.66
9,51,27.344286,88.599029,1243.38
10,51,27.344286,88.599072,1245.21
11,51,27.344286,88.599114,1247.07
12,51,27.344286,88.599157,1248.86
13,51,27.344286,88.599200,1250.59
14,51,27.344286,88.599243,1252.32
15,51,27.344286,88.599286,1254.14
16,51,27.344286,88.599329,1256.13
17,51,27.344286,88.599372,1258.31
18,51,27.344286,88.599415,1260.67
19,51,27.344286,88.599458,1263.19
20,51,27.344286,88.599501,1265.86
21,51,27.344286,88.599544,1268.66
22,51,27.344286,88.599586,1271.58
23,51,27.344286,88.599629,1274.59
24,51,27.344286,88.599672,1277.69
25,51,27.344286,88.599715,1280.83
26,51,27.344286,88.599758,1283.95
27,51,27.344286,88.599801,1286.98
28,51,27.344286,88.599844,1289.86
29,51,27.344286,88.599887,1292.55
30,51,27.344286,88.599930,1295.05
31,51,27.344286,88.599973,1297.34
32,51,27.344286,88.600016,1299.41
33,51,27.344286,88.600059,1301.25
34,51,27.344286,88.600101,1302.82
35,51,27.344286,88.600144,1304.10
36,51,27.344286,88.600187,1305.08
37,51,27.344286,88.600230,1305.80
38,51,27.344286,88.600273,1306.44
39,51,27.344286,88.600316,1307.15
40,51,27.344286,88.600359,1308.09
41,51,27.344286,88.600402,1309.32
42,51,27.344286,88.600445,1310.80
43,51,27.344286,88.600488,1312.49
44,51,27.344286,88.600531,1314.33
45,51,27.344286,88.600574,1316.29
46,51,27.344286,88.600616,1318.32
47,51,27.344286,88.600659,1320.37
48,51,27.344286,88.600702,1322.41
49,51,27.344286,88.600745,1324.46
50,51,27.344286,88.600788,1326.59
51,51,27.344286,88.600831,1328.91
52,51,27.344286,88.600874,1331.51
53,51,27.344286,88.600917,1334.38
54,51,27.344286,88.600960,1337.39
55,51,27.344286,88.601003,1340.42
56,51,27.344286,88.601046,1343.33
57,51,27.344286,88.601089,1346.04
58,51,27.344286,88.601131,1348.52
59,51,27.344286,88.601174,1350.73
60,51,27.344286,88.601217,1352.64
61,51,27.344286,88.601260,1354.27
62,51,27.344286,88.601303,1355.71
63,51,27.344286,88.601346,1357.04
0,52,27.344248,88.598642,1231.73
1,52,27.344248,88.598685,1233.05
2,52,27.344248,88.598728,1234.29
3,52,27.344248,88.598771,1235.49
4,52,27.344248,88.598814,1236.64
5,52,27.344248,88.598857,1237.79
6,52,27.344248,88.598900,1239.00
7,52,27.344248,88.598943,1240.34
8,52,27.344248,88.598986,1241.86
9,52,27.344248,88.599029,1243.56
10,52,27.344248,88.599072,1245.34
11,52,27.344248,88.599114,1247.12
12,52,27.344248,88.599157,1248.83
13,52,27.344248,88.599200,1250.46
14,52,27.344248,88.599243,1252.12
15,52,27.344248,88.599286,1253.94
16,52,27.344248,88.599329,1256.01
17,52,27.344248,88.599372,1258.37
18,52,27.344248,88.599415,1260.95
19,52,27.344248,88.599458,1263.71
20,52,27.344248,88.599501,1266.60
21,52,27.344248,88.599544,1269.57
22,52,27.344248,88.599586,1272.61
23,52,27.344248,88.599629,1275.69
24,52,27.344248,88.599672,1278.80
25,52,27.344248,88.599715,1281.89
26,52,27.344248,88.599758,1284.89
27,52,27.344248,88.599801,1287.73
28,52,27.344248,88.599844,1290.33
29,52,27.344248,88.599887,1292.67
30,52,27.344248,88.599930,1294.80
31,52,27.344248,88.599973,1296.76
32,52,27.344248,88.600016,1298.59
33,52,27.344248,88.600059,1300.29
34,52,27.344248,88.600101,1301.81
35,52,27.344248,88.600144,1303.09
36,52,27.344248,88.600187,1304.07
37,52,27.344248,88.600230,1304.82
38,52,27.344248,88.600273,1305.48
39,52,27.344248,88.600316,1306.22
40,52,27.344248,88.600359,1307.20
41,52,27.344248,88.600402,1308.49
42,52,27.344248,88.600445,1310.03
43,52,27.344248,88.600488,1311.75
44,52,27.344248,88.600531,1313.61
45,52,27.344248,88.600574,1315.54
46,52,27.344248,88.600616,1317.54
47,52,27.344248,88.600659,1319.57
48,52,27.344248,88.600702,1321.62
49,52,27.344248,88.600745,1323.70
50,52,27.344248,88.600788,1325.91
51,52,27.344248,88.600831,1328.30
52,52,27.344248,88.600874,1330.97
53,52,27.344248,88.600917,1333.90
54,52,27.344248,88.600960,1336.98
55,52,27.344248,88.601003,1340.08
56,52,27.344248,88.601046,1343.07
57,52,27.344248,88.601089,1345.87
58,52,27.344248,88.601131,1348.44
59,52,27.344248,88.601174,1350.74
60,52,27.344248,88.601217,1352.73
61,52,27.344248,88.601260,1354.43
62,52,27.344248,88.601303,1355.91
63,52,27.344248,88.601346,1357.26
0,53,27.344210,88.598642,1231.69
1,53,27.344210,88.598685,1233.01
2,53,27.344210,88.598728,1234.27
3,53,27.344210,88.598771,1235.48
4,53,27.344210,88.598814,1236.67
5,53,27.344210,88.598857,1237.86
6,53,27.344210,88.598900,1239.11
7,53,27.344210,88.598943,1240.45
8,53,27.344210,88.598986,1241.95
9,53,27.344210,88.599029,1243.58
10,53,27.344210,88.599072,1245.28
11,53,27.344210,88.599114,1246.98
12,53,27.344210,88.599157,1248.62
13,53,27.344210,88.599200,1250.22
14,53,27.344210,88.599243,1251.89
15,53,27.344210,88.599286,1253.76
16,53,27.344210,88.599329,1255.94
17,53,27.344210,88.599372,1258.46
18,53,27.344210,88.599415,1261.23
19,53,27.344210,88.599458,1264.18
20,53,27.344210,88.599501,1267.24
21,53,27.344210,88.599544,1270.35
22,53,27.344210,88.599586,1273.47
23,53,27.344210,88.599629,1276.59
24,53,27.344210,88.599672,1279.66
25,53,27.344210,88.599715,1282.65
26,53,27.344210,88.599758,1285.49
27,53,27.344210,88.599801,1288.11
28,53,27.344210,88.599844,1290.46
29,53,27.344210,88.599887,1292.54
30,53,27.344210,88.599930,1294.40
31,53,27.344210,88.599973,1296.11
32,53,27.344210,88.600016,1297.74
33,53,27.344210,88.600059,1299.29
34,53,27.344210,88.600101,1300.71
35,53,27.344210,88.600144,1301.95
36,53,27.344210,88.600187,1302.95
37,53,27.344210,88.600230,1303.76
38,53,27.344210,88.600273,1304.52
39,53,27.344210,88.600316,1305.37
40,53,27.344210,88.600359,1306.47
41,53,27.344210,88.600402,1307.86
42,53,27.344210,88.600445,1309.48
43,53,27.344210,88.600488,1311.24
44,53,27.344210,88.600531,1313.08
45,53,27.344210,88.600574,1314.95
46,53,27.344210,88.600616,1316.86
47,53,27.344210,88.600659,1318.84
48,53,27.344210,88.600702,1320.89
49,53,27.344210,88.600745,1323.04
50,53,27.344210,88.600788,1325.33
51,53,27.344210,88.600831,1327.82
52,53,27.344210,88.600874,1330.54
53,53,27.344210,88.600917,1333.48
54,53,27.344210,88.600960,1336.54
55,53,27.344210,88.601003,1339.61
56,53,27.344210,88.601046,1342.61
57,53,27.344210,88.601089,1345.44
58,53,27.344210,88.601131,1348.07
59,53,27.344210,88.601174,1350.45
60,53,27.344210,88.601217,1352.55
61,53,27.344210,88.601260,1354.36
62,53,27.344210,88.601303,1355.93
63,53,27.344210,88.601346,1357.32
0,54,27.344172,88.598642,1231.62
1,54,27.344172,88.598685,1232.93
2,54,27.344172,88.598728,1234.18
3,54,27.344172,88.598771,1235.40
4,54,27.344172,88.598814,1236.61
5,54,27.344172,88.598857,1237.84
6,54,27.344172,88.598900,1239.11
7,54,27.344172,88.598943,1240.46
8,54,27.344172,88.598986,1241.92
9,54,27.344172,88.599029,1243.47
10,54,27.344172,88.599072,1245.09
11,54,27.344172,88.599114,1246.71
12,54,27.344172,88.599157,1248.32
13,54,27.344172,88.599200,1249.95
14,54,27.344172,88.599243,1251.69
15,54,27.344172,88.599286,1253.66
16,54,27.344172,88.599329,1255.96
17,54,27.344172,88.599372,1258.61
18,54,27.344172,88.599415,1261.52
19,54,27.344172,88.599458,1264.61
20,54,27.344172,88.599501,1267.80
21,54,27.344172,88.599544,1271.02
22,54,27.344172,88.599586,1274.21
23,54,27.344172,88.599629,1277.34
24,54,27.344172,88.599672,1280.34
25,54,27.344172,88.599715,1283.18
26,54,27.344172,88.599758,1285.81
27,54,27.344172,88.599801,1288.21
28,54,27.344172,88.599844,1290.34
29,54,27.344172,88.599887,1292.21
30,54,27.344172,88.599930,1293.89
31,54,27.344172,88.599973,1295.43
32,54,27.344172,88.600016,1296.89
33,54,27.344172,88.600059,1298.31
34,54,27.344172,88.600101,1299.63
35,54,27.344172,88.600144,1300.83
36,54,27.344172,88.600187,1301.86
37,54,27.344172,88.600230,1302.77
38,54,27.344172,88.600273,1303.67
39,54,27.344172,88.600316,1304.69
40,54,27.344172,88.600359,1305.95
41,54,27.344172,88.600402,1307.46
42,54,27.344172,88.600445,1309.17
43,54,27.344172,88.600488,1310.96
44,54,27.344172,88.600531,1312.76
45,54,27.344172,88.600574,1314.54
46,54,27.344172,88.600616,1316.36
47,54,27.344172,88.600659,1318.26
48,54,27.344172,88.600702,1320.30
49,54,27.344172,88.600745,1322.52
50,54,27.344172,88.600788,1324.92
51,54,27.344172,88.600831,1327.49
52,54,27.344172,88.600874,1330.24
53,54,27.344172,88.600917,1333.14
54,54,27.344172,88.600960,1336.11
55,54,27.344172,88.601003,1339.10
56,54,27.344172,88.601046,1342.03
57,54,27.344172,88.601089,1344.83
58,54,27.344172,88.601131,1347.48
59,54,27.344172,88.601174,1349.92
60,54,27.344172,88.601217,1352.10
61,54,27.344172,88.601260,1354.02
62,54,27.344172,88.601303,1355.70
63,54,27.344172,88.601346,1357.17
0,55,27.344134,88.598642,1231.62
1,55,27.344134,88.598685,1232.91
2,55,27.344134,88.598728,1234.15
3,55,27.344134,88.598771,1235.37
4,55,27.344134,88.598814,1236.58
5,55,27.344134,88.598857,1237.81
6,55,27.344134,88.598900,1239.09
7,55,27.344134,88.598943,1240.41
8,55,27.344134,88.598986,1241.81
9,55,27.344134,88.599029,1243.28
10,55,27.344134,88.599072,1244.82
11,55,27.344134,88.599114,1246.40
12,55,27.344134,88.599157,1248.02
13,55,27.344134,88.599200,1249.72
14,55,27.344134,88.599243,1251.58
15,55,27.344134,88.599286,1253.67
16,55,27.344134,88.599329,1256.09
17,55,27.344134,88.599372,1258.83
18,55,27.344134,88.599415,1261.83
19,55,27.344134,88.599458,1265.01
20,55,27.344134,88.599501,1268.30
21,55,27.344134,88.599544,1271.62
22,55,27.344134,88.599586,1274.88
23,55,27.344134,88.599629,1278.01
24,55,27.344134,88.599672,1280.92
25,55,27.344134,88.599715,1283.58
26,55,27.344134,88.599758,1285.98
27,55,27.344134,88.599801,1288.14
28,55,27.344134,88.599844,1290.05
29,55,27.344134,88.599887,1291.77
30,55,27.344134,88.599930,1293.31
31,55,27.344134,88.599973,1294.74
32,55,27.344134,88.600016,1296.11
33,55,27.344134,88.600059,1297.42
34,55,27.344134,88.600101,1298.68
35,55,27.344134,88.600144,1299.86
36,55,27.344134,88.600187,1300.95
37,55,27.344134,88.600230,1302.00
38,55,27.344134,88.600273,1303.07
39,55,27.344134,88.600316,1304.27
40,55,27.344134,88.600359,1305.69
41,55,27.344134,88.600402,1307.32
42,55,27.344134,88.600445,1309.09
43,55,27.344134,88.600488,1310.91
44,55,27.344134,88.600531,1312.66
45,55,27.344134,88.600574,1314.36
46,55,27.344134,88.600616,1316.07
47,55,27.344134,88.600659,1317.91
48,55,27.344134,88.600702,1319.95
49,55,27.344134,88.600745,1322.23
50,55,27.344134,88.600788,1324.72
51,55,27.344134,88.600831,1327.36
52,55,27.344134,88.600874,1330.11
53,55,27.344134,88.600917,1332.93
54,55,27.344134,88.600960,1335.78
55,55,27.344134,88.601003,1338.63
56,55,27.344134,88.601046,1341.44
57,55,27.344134,88.601089,1344.16
58,55,27.344134,88.601131,1346.77
59,55,27.344134,88.601174,1349.20
60,55,27.344134,88.601217,1351.43
61,55,27.344134,88.601260,1353.43
62,55,27.344134,88.601303,1355.18
63,55,27.344134,88.601346,1356.71
0,56,27.344096,88.598642,1231.78
1,56,27.344096,88.598685,1233.06
2,56,27.344096,88.598728,1234.29
3,56,27.344096,88.598771,1235.49
4,56,27.344096,88.598814,1236.68
5,56,27.344096,88.598857,1237.86
6,56,27.344096,88.598900,1239.07
7,56,27.344096,88.598943,1240.33
8,56,27.344096,88.598986,1241.65
9,56,27.344096,88.599029,1243.05
10,56,27.344096,88.599072,1244.53
11,56,27.344096,88.599114,1246.11
12,56,27.344096,88.599157,1247.80
13,56,27.344096,88.599200,1249.62
14,56,27.344096,88.599243,1251.62
15,56,27.344096,88.599286,1253.86
16,56,27.344096,88.599329,1256.38
17,56,27.344096,88.599372,1259.17
18,56,27.344096,88.599415,1262.20
19,56,27.344096,88.599458,1265.42
20,56,27.344096,88.599501,1268.77
21,56,27.344096,88.599544,1272.19
22,56,27.344096,88.599586,1275.52
23,56,27.344096,88.599629,1278.66
24,56,27.344096,88.599672,1281.48
25,56,27.344096,88.599715,1283.94
26,56,27.344096,88.599758,1286.09
27,56,27.344096,88.599801,1287.98
28,56,27.344096,88.599844,1289.70
29,56,27.344096,88.599887,1291.26
30,56,27.344096,88.599930,1292.71
31,56,27.344096,88.599973,1294.08
32,56,27.344096,88.600016,1295.41
33,56,27.344096,88.600059,1296.70
34,56,27.344096,88.600101,1297.96
35,56,27.344096,88.600144,1299.20
36,56,27.344096,88.600187,1300.39
37,56,27.344096,88.600230,1301.58
38,56,27.344096,88.600273,1302.83
39,56,27.344096,88.600316,1304.20
40,56,27.344096,88.600359,1305.74
41,56,27.344096,88.600402,1307.46
42,56,27.344096,88.600445,1309.27
43,56,27.344096,88.600488,1311.07
44,56,27.344096,88.600531,1312.79
45,56,27.344096,88.600574,1314.43
46,56,27.344096,88.600616,1316.08
47,56,27.344096,88.600659,1317.88
48,56,27.344096,88.600702,1319.92
49,56,27.344096,88.600745,1322.25
50,56,27.344096,88.600788,1324.78
51,56,27.344096,88.600831,1327.45
52,56,27.344096,88.600874,1330.16
53,56,27.344096,88.600917,1332.89
54,56,27.344096,88.600960,1335.61
55,56,27.344096,88.601003,1338.30
56,56,27.344096,88.601046,1340.95
57,56,27.344096,88.601089,1343.54
58,56,27.344096,88.601131,1346.03
59,56,27.344096,88.601174,1348.38
60,56,27.344096,88.601217,1350.56
61,56,27.344096,88.601260,1352.55
62,56,27.344096,88.601303,1354.32
63,56,27.344096,88.601346,1355.87
0,57,27.344057,88.598642,1232.13
1,57,27.344057,88.598685,1233.43
2,57,27.344057,88.598728,1234.67
3,57,27.344057,88.598771,1235.84
4,57,27.344057,88.598814,1236.96
5,57,27.344057,88.598857,1238.04
6,57,27.344057,88.598900,1239.12
7,57,27.344057,88.598943,1240.25
8,57,27.344057,88.598986,1241.47
9,57,27.344057,88.599029,1242.81
10,57,27.344057,88.599072,1244.29
11,57,27.344057,88.599114,1245.91
12,57,27.344057,88.599157,1247.70
13,57,27.344057,88.599200,1249.68
14,57,27.344057,88.599243,1251.85
15,57,27.344057,88.599286,1254.22
16,57,27.344057,88.599329,1256.81
17,57,27.344057,88.599372,1259.61
18,57,27.344057,88.599415,1262.63
19,57,27.344057,88.599458,1265.84
20,57,27.344057,88.599501,1269.25
21,57,27.344057,88.599544,1272.74
22,57,27.344057,88.599586,1276.16
23,57,27.344057,88.599629,1279.32
24,57,27.344057,88.599672,1282.05
25,57,27.344057,88.599715,1284.30
26,57,27.344057,88.599758,1286.19
27,57,27.344057,88.599801,1287.83
28,57,27.344057,88.599844,1289.33
29,57,27.344057,88.599887,1290.75
30,57,27.344057,88.599930,1292.13
31,57,27.344057,88.599973,1293.48
32,57,27.344057,88.600016,1294.83
33,57,27.344057,88.600059,1296.18
34,57,27.344057,88.600101,1297.54
35,57,27.344057,88.600144,1298.88
36,57,27.344057,88.600187,1300.23
37,57,27.344057,88.600230,1301.58
38,57,27.344057,88.600273,1302.98
39,57,27.344057,88.600316,1304.48
40,57,27.344057,88.600359,1306.11
41,57,27.344057,88.600402,1307.86
42,57,27.344057,88.600445,1309.66
43,57,27.344057,88.600488,1311.43
44,57,27.344057,88.600531,1313.12
45,57,27.344057,88.600574,1314.74
46,57,27.344057,88.600616,1316.39
47,57,27.344057,88.600659,1318.18
48,57,27.344057,88.600702,1320.23
49,57,27.344057,88.600745,1322.56
50,57,27.344057,88.600788,1325.09
51,57,27.344057,88.600831,1327.73
52,57,27.344057,88.600874,1330.39
53,57,27.344057,88.600917,1333.02
54,57,27.344057,88.600960,1335.59
55,57,27.344057,88.601003,1338.12
56,57,27.344057,88.601046,1340.59
57,57,27.344057,88.601089,1343.00
58,57,27.344057,88.601131,1345.30
59,57,27.344057,88.601174,1347.50
60,57,27.344057,88.601217,1349.54
61,57,27.344057,88.601260,1351.43
62,57,27.344057,88.601303,1353.14
63,57,27.344057,88.601346,1354.67
0,58,27.344019,88.598642,1232.64
1,58,27.344019,88.598685,1233.97
2,58,27.344019,88.598728,1235.23
3,58,27.344019,88.598771,1236.38
4,58,27.344019,88.598814,1237.41
5,58,27.344019,88.598857,1238.35
6,58,27.344019,88.598900,1239.27
7,58,27.344019,88.598943,1240.25
8,58,27.344019,88.598986,1241.36
9,58,27.344019,88.599029,1242.65
10,58,27.344019,88.599072,1244.13
11,58,27.344019,88.599114,1245.82
12,58,27.344019,88.599157,1247.74
13,58,27.344019,88.599200,1249.87
14,58,27.344019,88.599243,1252.20
15,58,27.344019,88.599286,1254.70
16,58,27.344019,88.599329,1257.35
17,58,27.344019,88.599372,1260.15
18,58,27.344019,88.599415,1263.13
19,58,27.344019,88.599458,1266.32
20,58,27.344019,88.599501,1269.73
21,58,27.344019,88.599544,1273.29
22,58,27.344019,88.599586,1276.76
23,58,27.344019,88.599629,1279.92
24,58,27.344019,88.599672,1282.55
25,58,27.344019,88.599715,1284.62
26,58,27.344019,88.599758,1286.28
27,58,27.344019,88.599801,1287.68
28,58,27.344019,88.599844,1288.98
29,58,27.344019,88.599887,1290.28
30,58,27.344019,88.599930,1291.59
31,58,27.344019,88.599973,1292.95
32,58,27.344019,88.600016,1294.35
33,58,27.344019,88.600059,1295.81
34,58,27.344019,88.600101,1297.31
35,58,27.344019,88.600144,1298.83
36,58,27.344019,88.600187,1300.34
37,58,27.344019,88.600230,1301.86
38,58,27.344019,88.600273,1303.40
39,58,27.344019,88.600316,1305.00
40,58,27.344019,88.600359,1306.67
41,58,27.344019,88.600402,1308.42
42,58,27.344019,88.600445,1310.20
43,58,27.344019,88.600488,1311.95
44,58,27.344019,88.600531,1313.62
45,58,27.344019,88.600574,1315.25
46,58,27.344019,88.600616,1316.91
47,58,27.344019,88.600659,1318.71
48,58,27.344019,88.600702,1320.76
49,58,27.344019,88.600745,1323.06
50,58,27.344019,88.600788,1325.54
51,58,27.344019,88.600831,1328.11
52,58,27.344019,88.600874,1330.68
53,58,27.344019,88.600917,1333.20
54,58,27.344019,88.600960,1335.65
55,58,27.344019,88.601003,1338.02
56,58,27.344019,88.601046,1340.31
57,58,27.344019,88.601089,1342.51
58,58,27.344019,88.601131,1344.60
59,58,27.344019,88.601174,1346.58
60,58,27.344019,88.601217,1348.45
61,58,27.344019,88.601260,1350.18
62,58,27.344019,88.601303,1351.80
63,58,27.344019,88.601346,1353.30
0,59,27.343981,88.598642,1233.27
1,59,27.343981,88.598685,1234.63
2,59,27.343981,88.598728,1235.90
3,59,27.343981,88.598771,1237.03
4,59,27.343981,88.598814,1237.98
5,59,27.343981,88.598857,1238.78
6,59,27.343981,88.598900,1239.54
7,59,27.343981,88.598943,1240.37
8,59,27.343981,88.598986,1241.38
9,59,27.343981,88.599029,1242.63
10,59,27.343981,88.599072,1244.12
11,59,27.343981,88.599114,1245.88
12,59,27.343981,88.599157,1247.90
13,59,27.343981,88.599200,1250.16
14,59,27.343981,88.599243,1252.63
15,59,27.343981,88.599286,1255.24
16,59,27.343981,88.599329,1257.95
17,59,27.343981,88.599372,1260.75
18,59,27.343981,88.599415,1263.70
19,59,27.343981,88.599458,1266.86
20,59,27.343981,88.599501,1270.26
21,59,27.343981,88.599544,1273.81
22,59,27.343981,88.599586,1277.28
23,59,27.343981,88.599629,1280.40
24,59,27.343981,88.599672,1282.93
25,59,27.343981,88.599715,1284.85
26,59,27.343981,88.599758,1286.32
27,59,27.343981,88.599801,1287.53
28,59,27.343981,88.599844,1288.68
29,59,27.343981,88.599887,1289.87
30,59,27.343981,88.599930,1291.12
31,59,27.343981,88.599973,1292.48
32,59,27.343981,88.600016,1293.96
33,59,27.343981,88.600059,1295.55
34,59,27.343981,88.600101,1297.21
35,59,27.343981,88.600144,1298.91
36,59,27.343981,88.600187,1300.60
37,59,27.343981,88.600230,1302.27
38,59,27.343981,88.600273,1303.93
39,59,27.343981,88.600316,1305.61
40,59,27.343981,88.600359,1307.32
41,59,27.343981,88.600402,1309.07
42,59,27.343981,88.600445,1310.83
43,59,27.343981,88.600488,1312.56
44,59,27.343981,88.600531,1314.24
45,59,27.343981,88.600574,1315.89
46,59,27.343981,88.600616,1317.57
47,59,27.343981,88.600659,1319.38
48,59,27.343981,88.600702,1321.40
49,59,27.343981,88.600745,1323.62
50,59,27.343981,88.600788,1326.00
51,59,27.343981,88.600831,1328.45
52,59,27.343981,88.600874,1330.91
53,59,27.343981,88.600917,1333.32
54,59,27.343981,88.600960,1335.66
55,59,27.343981,88.601003,1337.91
56,59,27.343981,88.601046,1340.03
57,59,27.343981,88.601089,1342.02
58,59,27.343981,88.601131,1343.90
59,59,27.343981,88.601174,1345.67
60,59,27.343981,88.601217,1347.35
61,59,27.343981,88.601260,1348.95
62,59,27.343981,88.601303,1350.48
63,59,27.343981,88.601346,1351.95
0,60,27.343943,88.598642,1233.97
1,60,27.343943,88.598685,1235.37
2,60,27.343943,88.598728,1236.65
3,60,27.343943,88.598771,1237.75
4,60,27.343943,88.598814,1238.64
5,60,27.343943,88.598857,1239.33
6,60,27.343943,88.598900,1239.97
7,60,27.343943,88.598943,1240.68
8,60,27.343943,88.598986,1241.61
9,60,27.343943,88.599029,1242.82
10,60,27.343943,88.599072,1244.30
11,60,27.343943,88.599114,1246.09
12,60,27.343943,88.599157,1248.17
13,60,27.343943,88.599200,1250.52
14,60,27.343943,88.599243,1253.07
15,60,27.343943,88.599286,1255.77
16,60,27.343943,88.599329,1258.54
17,60,27.343943,88.599372,1261.39
18,60,27.343943,88.599415,1264.36
19,60,27.343943,88.599458,1267.49
20,60,27.343943,88.599501,1270.84
21,60,27.343943,88.599544,1274.32
22,60,27.343943,88.599586,1277.68
23,60,27.343943,88.599629,1280.69
24,60,27.343943,88.599672,1283.11
25,60,27.343943,88.599715,1284.92
26,60,27.343943,88.599758,1286.28
27,60,27.343943,88.599801,1287.39
28,60,27.343943,88.599844,1288.44
29,60,27.343943,88.599887,1289.54
30,60,27.343943,88.599930,1290.75
31,60,27.343943,88.599973,1292.09
32,60,27.343943,88.600016,1293.63
33,60,27.343943,88.600059,1295.34
34,60,27.343943,88.600101,1297.16
35,60,27.343943,88.600144,1299.03
36,60,27.343943,88.600187,1300.88
37,60,27.343943,88.600230,1302.67
38,60,27.343943,88.600273,1304.43
39,60,27.343943,88.600316,1306.18
40,60,27.343943,88.600359,1307.94
41,60,27.343943,88.600402,1309.71
42,60,27.343943,88.600445,1311.48
43,60,27.343943,88.600488,1313.22
44,60,27.343943,88.600531,1314.92
45,60,27.343943,88.600574,1316.59
46,60,27.343943,88.600616,1318.29
47,60,27.343943,88.600659,1320.08
48,60,27.343943,88.600702,1322.02
49,60,27.343943,88.600745,1324.12
50,60,27.343943,88.600788,1326.34
51,60,27.343943,88.600831,1328.63
